id,cluster,area,longitude,latitude,submission,SOC
2822,22,centre,118.784912,32.021837,1900-01-01 18:22:21.229407,17.73651309078725
2823,22,centre,118.784912,32.021837,1900-01-01 18:23:17.331803,18.6382720930516
2824,22,centre,118.784912,32.021837,1900-01-01 18:23:45.697603,16.1258410451925
2825,34,centre,118.629804,32.153404,1900-01-01 18:30:31.261416,10.906707682466413
2826,34,centre,118.629804,32.153404,1900-01-01 18:30:43.043178,16.691931285020626
2827,34,centre,118.629804,32.153404,1900-01-01 18:31:10.752618,11.195156183670553
2828,34,centre,118.629804,32.153404,1900-01-01 18:31:28.118980,13.092214628745367
2829,34,centre,118.629804,32.153404,1900-01-01 18:31:58.098590,11.298702795728037
2830,34,centre,118.629804,32.153404,1900-01-01 18:32:31.409960,14.638325312697898
2831,34,centre,118.629804,32.153404,1900-01-01 18:32:41.052917,17.47443993664076
2832,34,centre,118.629804,32.153404,1900-01-01 18:32:47.297235,11.522379385630519
2833,34,centre,118.629804,32.153404,1900-01-01 18:32:47.761487,18.61300356312702
2834,34,centre,118.629804,32.153404,1900-01-01 18:33:08.101297,15.167156093215455
2835,34,centre,118.65831,32.186864,1900-01-01 18:33:11.758280,11.077761360476273
2836,22,centre,118.782362,32.01504,1900-01-01 18:33:23.942493,15.162306440186114
2837,15,centre,118.7966,31.886883,1900-01-01 18:34:00.149026,14.992703565129284
2838,34,suburb,118.590316,32.135233,1900-01-01 18:34:28.039613,11.074920581868955
2839,34,centre,118.65831,32.186864,1900-01-01 18:34:53.584017,13.77392331746989
2840,15,centre,118.718366,31.91025,1900-01-01 18:34:54.438717,14.261522750261127
2841,15,centre,118.7947,31.946,1900-01-01 18:34:57.103740,13.220544273636916
2842,34,suburb,118.583716,32.133533,1900-01-01 18:35:04.868603,14.897895520777183
2843,34,suburb,118.6051,32.1395,1900-01-01 18:35:05.924193,15.213075950418606
2844,34,suburb,118.590316,32.135233,1900-01-01 18:35:19.076818,18.914130029311117
2845,34,suburb,118.590316,32.135233,1900-01-01 18:35:27.399003,17.57492166576572
2846,34,suburb,118.5971,32.1366,1900-01-01 18:35:30.237326,13.885032525578893
2847,34,suburb,118.599016,32.137366,1900-01-01 18:35:45.740045,11.815223052946713
2848,34,suburb,118.592483,32.135883,1900-01-01 18:35:50.147244,12.453408817155971
2849,31,suburb,118.980882,32.063007,1900-01-01 18:36:17.304993,19.43490905911411
2850,31,suburb,118.983425,32.062683,1900-01-01 18:36:20.024946,15.479399401778473
2851,34,suburb,118.5971,32.1366,1900-01-01 18:36:23.207294,10.542558363145279
2852,34,suburb,118.610216,32.1418,1900-01-01 18:36:24.012426,14.289064831495768
2853,34,suburb,118.603766,32.1387659,1900-01-01 18:36:35.091360,16.641924370487136
2854,34,suburb,118.610216,32.1418,1900-01-01 18:36:44.975049,12.29716419622849
2855,34,suburb,118.5971,32.1366,1900-01-01 18:36:47.000279,15.711577598292013
2856,34,suburb,118.610616,32.1423,1900-01-01 18:36:51.901380,13.771505161911541
2857,34,suburb,118.5971,32.1366,1900-01-01 18:36:52.255096,12.490420588025984
2858,21,centre,118.6436,31.968833,1900-01-01 18:37:03.405865,18.57354257121043
2859,3,centre,118.886614,31.762455,1900-01-01 18:37:11.499390,13.759624313127087
2860,27,suburb,118.572078,32.028923,1900-01-01 18:37:13.308924,11.231378142588895
2861,22,centre,118.750855,32.003281,1900-01-01 18:37:28.424343,17.63868377700186
2862,2,centre,118.724815,31.753866,1900-01-01 18:37:29.445232,10.386227700279033
2863,29,centre,118.724583,32.041249,1900-01-01 18:37:33.182139,16.283249825850742
2864,40,suburb,118.802783,32.266244,1900-01-01 18:37:34.965005,18.604208332925896
2865,17,centre,118.921006,31.889041,1900-01-01 18:37:49.243201,18.48925628762334
2866,21,centre,118.654331,31.957563,1900-01-01 18:37:59.267880,14.892520298094336
2867,42,suburb,118.95598,32.22394,1900-01-01 18:38:15.672568,11.573958491227538
2868,37,suburb,119.017913,32.137054,1900-01-01 18:38:28.269731,18.94563657026133
2869,14,centre,118.673535,31.926128,1900-01-01 18:38:36.073428,15.452011971650093
2870,15,centre,118.694943,31.897641,1900-01-01 18:38:47.502456,11.525427686133508
2871,0,suburb,118.520645,31.75148,1900-01-01 18:38:54.450932,18.6638637848033
2872,40,suburb,118.744563,32.242497,1900-01-01 18:39:04.235249,14.99012664343811
2873,8,centre,118.627833,31.862916,1900-01-01 18:39:10.837699,11.421565022621483
2874,13,suburb,118.480341,31.897581,1900-01-01 18:39:49.332884,14.290137108455465
2875,30,suburb,118.909519,32.056251,1900-01-01 18:40:11.516303,14.245907720084304
2876,40,centre,118.697633,32.213617,1900-01-01 18:40:34.894251,15.398906106106404
2877,40,suburb,118.724516,32.256948,1900-01-01 18:40:36.136776,16.132248157403602
2878,29,centre,118.79765,32.044129,1900-01-01 18:40:40.662328,17.206425469169076
2879,28,centre,118.662316,32.077033,1900-01-01 18:40:43.941617,17.716447899740203
2880,43,suburb,118.727688,32.269481,1900-01-01 18:40:47.790496,15.49021998029897
2881,29,centre,118.789763,32.0428,1900-01-01 18:41:02.276973,11.32661955512532
2882,29,centre,118.77824,32.047016,1900-01-01 18:41:03.414604,19.93377993689905
2883,41,suburb,118.901143,32.19133,1900-01-01 18:41:06.023969,18.790582026047918
2884,34,centre,118.686333,32.141566,1900-01-01 18:41:13.035984,19.522486220717063
2885,32,suburb,119.059217,32.063879,1900-01-01 18:41:28.618054,17.137544731778373
2886,34,centre,118.679483,32.16705,1900-01-01 18:41:33.940782,15.030153839254815
2887,28,centre,118.683836,32.10222,1900-01-01 18:41:36.805389,19.50705818837975
2888,22,centre,118.774536,31.96255,1900-01-01 18:42:16.408889,15.187278381595512
2889,23,centre,118.81492,31.954615,1900-01-01 18:42:20.252658,11.756765694882855
2890,34,centre,118.66135,32.185049,1900-01-01 18:42:37.230475,13.62258820732217
2891,27,suburb,118.495945,32.094302,1900-01-01 18:42:38.700333,10.676617569687515
2892,45,suburb,118.746569,32.40329,1900-01-01 18:42:42.855916,13.181222930830263
2893,22,centre,118.738042,31.964902,1900-01-01 18:43:01.733205,10.763439747572088
2894,15,centre,118.788568,31.88645,1900-01-01 18:43:02.968680,15.111030866900542
2895,29,centre,118.746062,32.048184,1900-01-01 18:43:03.836143,10.595519540101762
2896,8,centre,118.619286,31.854951,1900-01-01 18:43:18.000711,10.61779069734802
2897,29,centre,118.744542,32.071044,1900-01-01 18:43:32.607619,12.417505159094365
2898,15,centre,118.803184,31.932868,1900-01-01 18:43:38.846782,14.046798314862627
2899,33,suburb,118.547468,32.1605009,1900-01-01 18:43:41.256298,12.28555025760366
2900,40,centre,118.707502,32.209968,1900-01-01 18:43:42.678507,13.496393671192708
2901,21,suburb,118.591555,31.995573,1900-01-01 18:43:57.908832,11.177611304713972
2902,29,centre,118.771502,32.067226,1900-01-01 18:43:59.799684,18.300029469601377
2903,48,suburb,118.80841,32.442164,1900-01-01 18:44:04.221335,12.761097147128506
2904,41,suburb,118.805203,32.2637379,1900-01-01 18:44:28.873326,11.088290819367051
2905,37,suburb,118.939687,32.159701,1900-01-01 18:44:57.165927,13.035461858281844
2906,29,centre,118.738999,32.059233,1900-01-01 18:45:20.804905,13.083384344662326
2907,40,suburb,118.74443,32.25044,1900-01-01 18:45:23.611328,13.665611154142516
2908,23,centre,118.808346,31.971386,1900-01-01 18:45:31.191458,15.665182742712181
2909,20,suburb,118.56777,31.991284,1900-01-01 18:45:34.727825,11.25830759903792
2910,14,centre,118.670098,31.91326,1900-01-01 18:45:35.626086,13.497121847280575
2911,44,suburb,118.8472,32.335068,1900-01-01 18:45:36.987659,15.418418404493103
2912,39,centre,118.65007,32.196231,1900-01-01 18:45:37.266627,13.790681437821277
2913,22,centre,118.791441,32.007343,1900-01-01 18:45:40.902902,15.61812911802296
2914,30,suburb,118.905759,32.063113,1900-01-01 18:45:57.258573,10.921306703278313
2915,31,suburb,118.913426,32.066465,1900-01-01 18:46:00.261832,10.324427510234674
2916,40,suburb,118.721239,32.246929,1900-01-01 18:46:03.806332,12.225775208738314
2917,22,centre,118.759184,32.0124,1900-01-01 18:46:11.685545,19.87091536676696
2918,16,centre,118.846391,31.92204,1900-01-01 18:46:18.198103,12.072021488024639
2919,40,suburb,118.798283,32.253954,1900-01-01 18:46:27.275404,10.652146472166258
2920,32,suburb,119.041353,32.063601,1900-01-01 18:46:50.532438,14.054284736618602
2921,28,suburb,118.59007,32.073251,1900-01-01 18:46:53.617705,19.823291732815804
2922,28,suburb,118.589487,32.050801,1900-01-01 18:47:07.652143,12.941842775297609
2923,23,suburb,118.901653,32.020775,1900-01-01 18:47:08.794244,13.14321644093269
2924,27,suburb,118.53063,32.033676,1900-01-01 18:47:27.752774,12.457729118875426
2925,33,suburb,118.505968,32.17205,1900-01-01 18:47:44.596925,12.78278126395552
2926,40,suburb,118.723942,32.255753,1900-01-01 18:47:45.506381,14.131662619022364
2927,22,centre,118.750807,32.002606,1900-01-01 18:47:46.560412,18.646408384568183
2928,42,suburb,118.956103,32.223982,1900-01-01 18:47:54.326785,12.458901595699736
2929,26,suburb,118.4628,32.058982,1900-01-01 18:48:09.383533,13.896228243222044
2930,23,centre,118.850725,31.971656,1900-01-01 18:48:15.278017,18.41407236750209
2931,22,centre,118.757216,31.994014,1900-01-01 18:48:22.337999,18.74028822863436
2932,46,suburb,118.806221,32.35512,1900-01-01 18:49:09.276377,16.212291234152573
2933,27,suburb,118.479385,32.067275,1900-01-01 18:49:18.144519,12.143366934455823
2934,16,centre,118.819831,31.942016,1900-01-01 18:49:22.929627,12.481122484800625
2935,33,suburb,118.54306,32.128363,1900-01-01 18:49:40.024410,19.201287191483512
2936,21,centre,118.646785,31.966721,1900-01-01 18:49:44.230696,19.297742638910044
2937,28,suburb,118.604196,32.086951,1900-01-01 18:49:59.754013,18.293922426438066
2938,29,centre,118.776648,32.065031,1900-01-01 18:50:18.334142,16.605191053207406
2939,8,suburb,118.589283,31.819583,1900-01-01 18:50:22.808752,19.47181504508481
2940,25,suburb,119.086503,32.021316,1900-01-01 18:50:33.267017,17.727252481591474
2941,16,centre,118.831102,31.921635,1900-01-01 18:50:42.947513,12.688315646932502
2942,30,suburb,118.870511,32.097158,1900-01-01 18:50:47.500817,10.494914671556284
2943,37,suburb,118.921082,32.144107,1900-01-01 18:50:47.767836,14.251234650248072
2944,28,suburb,118.59974,32.089923,1900-01-01 18:51:09.342523,18.632725373864258
2945,20,suburb,118.578717,32.005049,1900-01-01 18:51:10.005866,19.41844101325529
2946,20,suburb,118.534999,31.948609,1900-01-01 18:51:53.220722,18.736172045979288
2947,32,suburb,119.052885,32.064523,1900-01-01 18:52:13.802621,14.666580623309317
2948,16,centre,118.810064,31.930349,1900-01-01 18:52:38.020729,14.475096456221829
2949,28,suburb,118.606387,32.062101,1900-01-01 18:52:46.394815,12.061741992148175
2950,29,centre,118.76677,32.079335,1900-01-01 18:52:49.215753,17.28580709681777
2951,7,suburb,118.582905,31.813855,1900-01-01 18:52:53.309277,11.726932999455368
2952,29,centre,118.742204,32.0294839,1900-01-01 18:53:17.287974,13.422413082046127
2953,22,centre,118.722783,31.977168,1900-01-01 18:53:28.151161,12.145066851625323
2954,34,centre,118.664901,32.183908,1900-01-01 18:53:30.603294,16.257109065192587
2955,10,centre,118.829935,31.8391,1900-01-01 18:53:51.741288,12.348484107528462
2956,22,centre,118.705173,31.9533,1900-01-01 18:53:53.442352,10.189010682637637
2957,29,centre,118.780778,32.047459,1900-01-01 18:54:33.681515,11.8825318915517
2958,16,centre,118.816433,31.904066,1900-01-01 18:54:42.985220,10.141121937805963
2959,23,centre,118.887136,31.958964,1900-01-01 18:54:47.883351,18.74445717562496
2960,16,centre,118.82384,31.930275,1900-01-01 18:54:56.197916,19.53958198483072
2961,33,suburb,118.539167,32.156166,1900-01-01 18:54:57.420382,11.921812837642857
2962,29,centre,118.784633,32.06,1900-01-01 18:55:01.584165,12.532614586596443
2963,40,suburb,118.750068,32.261451,1900-01-01 18:55:21.549962,14.620722697069038
2964,20,suburb,118.550279,31.954738,1900-01-01 18:55:22.227206,10.812635366383848
2965,22,centre,118.7195,32.005666,1900-01-01 18:56:02.266922,14.266083386918211
2966,29,centre,118.732995,32.070299,1900-01-01 18:56:11.619155,16.928137627201796
2967,22,centre,118.721088,31.977249,1900-01-01 18:56:13.196771,18.906051765785044
2968,32,suburb,119.049935,32.030997,1900-01-01 18:56:15.249746,17.445426875848298
2969,43,suburb,118.801185,32.302073,1900-01-01 18:56:31.043339,12.09464802528764
2970,13,suburb,118.514181,31.934209,1900-01-01 18:56:31.170868,17.726499172117556
2971,21,suburb,118.600865,31.987524,1900-01-01 18:56:38.658879,12.14040579670094
2972,41,suburb,118.831616,32.244801,1900-01-01 18:56:42.441248,18.087963847814336
2973,41,suburb,118.901336,32.198749,1900-01-01 18:57:01.826267,16.413007780609618
2974,10,centre,118.849415,31.796388,1900-01-01 18:57:08.468443,10.857970351324358
2975,27,suburb,118.572162,32.035671,1900-01-01 18:57:53.748554,18.917990435794444
2976,30,centre,118.8324,32.104228,1900-01-01 18:57:56.545105,19.611704418831955
2977,23,suburb,118.867521,32.012563,1900-01-01 18:58:16.566088,19.610269373594782
2978,22,centre,118.776181,32.013561,1900-01-01 18:58:16.867432,15.681533501260379
2979,44,suburb,118.81382,32.323518,1900-01-01 18:58:21.766415,10.196022330619316
2980,10,centre,118.83276,31.842081,1900-01-01 18:58:51.031411,12.66726943216011
2981,45,suburb,118.748033,32.39835,1900-01-01 18:59:12.712300,12.643279757500814
2982,34,centre,118.686116,32.16179,1900-01-01 18:59:22.497054,14.74867500102942
2983,10,centre,118.843948,31.805716,1900-01-01 18:59:38.100201,19.028015595875047
2984,37,suburb,118.947033,32.134316,1900-01-01 19:00:25.027086,12.240390588541672
2985,17,centre,118.962381,31.868211,1900-01-01 19:00:26.070442,19.34607628203627
2986,40,suburb,118.758016,32.247392,1900-01-01 19:00:31.554424,19.094498227750385
2987,7,suburb,118.558651,31.789127,1900-01-01 19:01:05.050510,10.973912258659498
2988,28,centre,118.687133,32.099835,1900-01-01 19:01:20.426581,10.418106011533014
2989,31,suburb,118.934126,32.069584,1900-01-01 19:01:22.186021,11.57751606223498
2990,40,suburb,118.7493,32.261958,1900-01-01 19:01:23.673415,16.12381828804653
2991,40,suburb,118.786143,32.236923,1900-01-01 19:01:25.298755,14.718949858560407
2992,37,suburb,118.999783,32.1535,1900-01-01 19:01:44.363699,19.3910267169598
2993,10,centre,118.813328,31.853099,1900-01-01 19:01:48.409048,16.976368815154707
2994,22,centre,118.731535,32.019881,1900-01-01 19:02:21.205030,12.719564347583507
2995,30,suburb,118.8942,32.08385,1900-01-01 19:02:35.198878,16.074574544884097
2996,29,centre,118.71476,32.037275,1900-01-01 19:02:37.839493,10.390291380835958
2997,34,centre,118.627102,32.157311,1900-01-01 19:02:40.804089,15.605119006191838
2998,40,suburb,118.726661,32.265515,1900-01-01 19:02:49.170618,16.50391182253186
2999,17,centre,119.010439,31.911132,1900-01-01 19:03:07.001871,12.012292906236388
3000,24,centre,118.966506,31.951345,1900-01-01 19:03:24.839108,14.720772597486615
3001,40,centre,118.706966,32.228,1900-01-01 19:03:25.181154,11.42520783302493
3002,30,suburb,118.907519,32.090415,1900-01-01 19:03:40.966762,19.909404198840676
3003,43,suburb,118.773011,32.27885,1900-01-01 19:03:41.639766,19.695520887636516
3004,35,centre,118.708596,32.180623,1900-01-01 19:03:54.550088,19.92820107797617
3005,44,suburb,118.810919,32.334342,1900-01-01 19:04:14.149687,10.750048398022761
3006,29,centre,118.769948,32.085575,1900-01-01 19:04:26.078349,11.202166671878599
3007,45,suburb,118.800041,32.422787,1900-01-01 19:04:46.355240,16.626329103436674
3008,21,centre,118.68593,31.986155,1900-01-01 19:05:17.763317,14.315377211815841
3009,14,centre,118.661972,31.905815,1900-01-01 19:05:20.385668,15.998245833260224
3010,30,centre,118.804975,32.029075,1900-01-01 19:05:28.150581,14.167817473795294
3011,44,suburb,118.810858,32.334083,1900-01-01 19:05:33.588770,14.577972816726522
3012,21,centre,118.637781,31.950863,1900-01-01 19:05:39.645296,16.428539475072395
3013,13,suburb,118.490208,31.911169,1900-01-01 19:05:47.585700,18.373133120106974
3014,29,centre,118.802956,32.077481,1900-01-01 19:05:56.563369,11.039820932164764
3015,13,suburb,118.494163,31.914196,1900-01-01 19:06:00.810447,15.26367901380322
3016,23,centre,118.815416,32.004616,1900-01-01 19:06:03.851345,15.004452736380616
3017,33,suburb,118.582524,32.133106,1900-01-01 19:06:06.414221,13.304225120641302
3018,27,suburb,118.563032,32.090533,1900-01-01 19:06:13.197894,10.456632178666643
3019,37,suburb,119.0094,32.147784,1900-01-01 19:06:30.692896,18.426515038424412
3020,22,centre,118.776096,32.012636,1900-01-01 19:06:50.554464,10.097432652376352
3021,46,suburb,118.831425,32.420659,1900-01-01 19:07:00.113621,12.465856395657713
3022,33,suburb,118.570314,32.126587,1900-01-01 19:07:17.766374,14.904306563186218
3023,17,centre,118.947704,31.93525,1900-01-01 19:07:18.990018,11.158817586756662
3024,30,centre,118.817586,32.044108,1900-01-01 19:07:46.783994,18.368076354782488
3025,48,suburb,118.81012,32.440478,1900-01-01 19:07:51.683064,13.534799231044307
3026,43,suburb,118.74777,32.316515,1900-01-01 19:07:52.428732,18.87275812020253
3027,21,centre,118.664211,31.950635,1900-01-01 19:07:54.565890,14.955147524772677
3028,37,suburb,119.021616,32.156083,1900-01-01 19:08:14.618987,11.81858460291778
3029,37,suburb,119.021616,32.156083,1900-01-01 19:08:19.224973,13.9819985495841
3030,32,suburb,119.06785,32.062316,1900-01-01 19:08:32.165068,13.303001411894396
3031,22,centre,118.720716,32.009099,1900-01-01 19:08:39.189525,11.755774792546207
3032,21,centre,118.677417,31.983455,1900-01-01 19:08:44.155623,19.050458686392602
3033,32,suburb,119.06785,32.062316,1900-01-01 19:08:46.664862,18.924502501972857
3034,32,suburb,119.06785,32.062316,1900-01-01 19:09:06.547784,13.695291501020504
3035,21,centre,118.677417,31.983455,1900-01-01 19:09:19.744193,17.365733630422216
3036,32,suburb,119.06785,32.062316,1900-01-01 19:09:45.933439,16.95723050975181
3037,32,suburb,119.06785,32.062316,1900-01-01 19:10:03.947882,15.165181655683302
3038,30,suburb,118.899805,32.065143,1900-01-01 19:10:05.786615,15.929351375771148
3039,21,centre,118.666272,31.979322,1900-01-01 19:10:15.475139,15.394257808850114
3040,30,suburb,118.893141,32.064546,1900-01-01 19:10:15.945187,15.50329044229736
3041,32,suburb,119.06785,32.062316,1900-01-01 19:10:18.594455,17.861775563450255
3042,32,suburb,119.06785,32.062316,1900-01-01 19:10:32.941451,18.309305574875996
3043,21,centre,118.67557,31.982889,1900-01-01 19:10:35.581828,15.562573515833801
3044,30,suburb,118.899805,32.065143,1900-01-01 19:10:37.575358,19.380841609554054
3045,32,suburb,119.06785,32.062316,1900-01-01 19:10:54.839112,10.756857056876973
3046,37,suburb,118.922283,32.129833,1900-01-01 19:11:02.368436,19.826849075363608
3047,29,centre,118.748116,32.07245,1900-01-01 19:11:13.452984,13.909373051522614
3048,29,centre,118.76545,32.039416,1900-01-01 19:11:16.453172,11.355968845828846
3049,31,suburb,118.937288,32.055522,1900-01-01 19:11:21.372322,14.197470517935571
3050,43,suburb,118.736432,32.269149,1900-01-01 19:12:10.837754,13.612846182579473
3051,31,suburb,118.919432,32.06165,1900-01-01 19:12:38.336596,11.462650812715907
3052,47,suburb,118.798016,32.465449,1900-01-01 19:13:02.227589,14.914397470593961
3053,22,centre,118.726345,32.002186,1900-01-01 19:13:05.831171,10.517176623407824
3054,36,suburb,118.908735,32.144579,1900-01-01 19:13:13.282402,12.316091807659618
3055,22,centre,118.762356,32.020404,1900-01-01 19:13:43.135389,19.436815284210034
3056,9,centre,118.783632,31.845565,1900-01-01 19:13:47.287729,17.222643778520784
3057,23,centre,118.867274,31.967861,1900-01-01 19:13:58.093445,12.369650183111638
3058,40,suburb,118.726231,32.262699,1900-01-01 19:14:40.852421,11.236193519872518
3059,28,suburb,118.588745,32.05368,1900-01-01 19:14:45.402781,13.774113264453057
3060,33,suburb,118.563652,32.119549,1900-01-01 19:14:48.213795,19.35324474203187
3061,23,centre,118.864716,31.97285,1900-01-01 19:14:55.536206,19.093536915859836
3062,3,centre,118.878631,31.742191,1900-01-01 19:15:08.323871,16.326475367092677
3063,22,centre,118.778936,32.022765,1900-01-01 19:15:14.129143,17.897594364262527
3064,40,suburb,118.76362,32.260084,1900-01-01 19:15:36.457641,14.381927803188038
3065,37,suburb,118.970103,32.134582,1900-01-01 19:15:50.018899,10.62090597485206
3066,29,centre,118.779137,32.035579,1900-01-01 19:16:18.048634,13.186723521815287
3067,28,suburb,118.596353,32.055101,1900-01-01 19:16:26.592290,17.804875379727914
3068,37,suburb,118.939527,32.157083,1900-01-01 19:16:36.586342,14.770872644449199
3069,22,centre,118.712941,31.979591,1900-01-01 19:16:49.798695,18.764176978914925
3070,16,centre,118.877595,31.942135,1900-01-01 19:16:50.263525,18.557352620797552
3071,28,suburb,118.611235,32.08323,1900-01-01 19:16:58.125029,14.655790368135118
3072,44,suburb,118.861151,32.338499,1900-01-01 19:17:04.506844,12.974854430682818
3073,29,centre,118.785717,32.036975,1900-01-01 19:17:15.730503,14.140153847751511
3074,37,suburb,118.940031,32.173465,1900-01-01 19:17:19.074582,19.945310307798504
3075,20,suburb,118.575759,32.020224,1900-01-01 19:17:32.538559,10.557974199464397
3076,16,centre,118.824568,31.909782,1900-01-01 19:17:37.913516,18.24062008061992
3077,21,centre,118.619471,31.98095,1900-01-01 19:18:16.331524,15.012648506822494
3078,37,suburb,118.94435,32.148516,1900-01-01 19:18:28.376572,13.05970896091819
3079,37,suburb,118.950183,32.137366,1900-01-01 19:18:29.189374,10.722857613957839
3080,23,suburb,118.865519,31.987333,1900-01-01 19:18:32.943324,16.341564070254357
3081,10,centre,118.854497,31.789365,1900-01-01 19:18:36.394079,18.992577126953837
3082,28,suburb,118.606879,32.043568,1900-01-01 19:18:42.120201,19.1730004112354
3083,4,centre,118.9144,31.759649,1900-01-01 19:18:44.326416,10.957016958091398
3084,31,suburb,118.950623,32.104356,1900-01-01 19:19:13.647380,13.208368395413505
3085,9,centre,118.799933,31.846208,1900-01-01 19:19:18.382039,17.022117122057644
3086,29,centre,118.799937,32.0866309,1900-01-01 19:19:43.588749,12.62536545078156
3087,22,centre,118.775309,32.010294,1900-01-01 19:19:54.116056,16.17043228861707
3088,39,centre,118.649516,32.194248,1900-01-01 19:30:04.980108,14.133851232096328
3089,39,centre,118.649516,32.194248,1900-01-01 19:30:20.811710,11.564167542241139
3090,39,centre,118.649516,32.194248,1900-01-01 19:30:42.959075,12.626644141850278
3091,39,centre,118.649516,32.194248,1900-01-01 19:31:13.079427,13.986061828393645
3092,34,centre,118.657763,32.187486,1900-01-01 19:32:10.746619,17.713625911305236
3093,34,centre,118.657763,32.187486,1900-01-01 19:32:15.549331,15.910919631856151
3094,39,centre,118.65052,32.192821,1900-01-01 19:32:53.075040,15.144409116098256
3095,39,centre,118.654121,32.189921,1900-01-01 19:32:56.704405,15.032473941239354
3096,39,centre,118.650048,32.194425,1900-01-01 19:33:13.720940,13.257544359864234
3097,39,centre,118.648478,32.1955,1900-01-01 19:33:39.927618,13.248723329876409
3098,39,centre,118.648478,32.1955,1900-01-01 19:33:47.985840,17.35901275384381
3099,39,centre,118.654121,32.189921,1900-01-01 19:33:55.185797,18.052882554318366
3100,39,centre,118.648478,32.1955,1900-01-01 19:35:51.313677,14.412387164531593
3101,39,centre,118.654121,32.189921,1900-01-01 19:36:41.515757,11.683677283898188
3102,39,centre,118.661153,32.190571,1900-01-01 19:37:29.397122,19.62467158533734
3103,39,centre,118.661153,32.190571,1900-01-01 19:37:51.230734,12.557198042079394
3104,39,centre,118.661153,32.190571,1900-01-01 19:37:56.490860,19.166268292838645
3105,34,suburb,118.596916,32.136533,1900-01-01 19:38:02.294759,13.923070592813428
3106,34,centre,118.644133,32.1661659,1900-01-01 19:38:08.263145,14.970037308830658
3107,34,suburb,118.596916,32.136533,1900-01-01 19:38:19.417768,16.905461963051508
3108,34,centre,118.644133,32.1661659,1900-01-01 19:38:25.307866,14.352155204563573
3109,34,suburb,118.596916,32.136533,1900-01-01 19:38:31.916539,17.877690285240654
3110,34,suburb,118.596916,32.136533,1900-01-01 19:38:51.910356,15.958702789757002
3111,34,suburb,118.596916,32.136533,1900-01-01 19:38:55.052677,11.713144307299629
3112,23,suburb,118.901383,32.006133,1900-01-01 19:39:02.569460,19.624750040550563
3113,36,suburb,118.895391,32.13628,1900-01-01 19:39:04.154878,19.602512377161883
3114,15,centre,118.790266,31.925583,1900-01-01 19:39:08.785946,19.351583193150276
3115,23,suburb,118.901383,32.006133,1900-01-01 19:39:17.122455,14.3596125319483
3116,16,centre,118.867166,31.926883,1900-01-01 19:39:39.167903,19.57138222447213
3117,16,centre,118.872316,31.933633,1900-01-01 19:39:45.506008,15.639372766283968
3118,34,suburb,118.603166,32.1385,1900-01-01 19:39:54.653104,18.314761480110388
3119,34,suburb,118.6092,32.141283,1900-01-01 19:39:57.530142,18.11744399897364
3120,34,suburb,118.603166,32.1385,1900-01-01 19:40:11.825869,13.231270948370465
3121,36,suburb,118.908086,32.136615,1900-01-01 19:40:14.120157,15.922277384495736
3122,16,centre,118.86465,31.923616,1900-01-01 19:40:20.209810,17.14976329626157
3123,36,suburb,118.895391,32.13628,1900-01-01 19:40:44.432871,18.856745156316407
3124,22,centre,118.731952,32.01999,1900-01-01 19:41:02.508671,13.331501016341646
3125,24,suburb,118.91725,32.02405,1900-01-01 19:41:55.673651,11.231885211120751
3126,36,suburb,118.902496,32.157012,1900-01-01 19:42:05.783250,10.486764596691371
3127,16,centre,118.843232,31.928199,1900-01-01 19:42:06.670301,11.317055624519009
3128,16,centre,118.838901,31.89743,1900-01-01 19:42:16.464473,14.687140005766253
3129,45,suburb,118.793165,32.39368,1900-01-01 19:42:25.981216,18.876696096443666
3130,29,centre,118.797096,32.102368,1900-01-01 19:42:43.358976,12.952841816429164
3131,28,suburb,118.60115,32.03159,1900-01-01 19:42:49.229074,13.88709135983743
3132,0,suburb,118.532696,31.77555,1900-01-01 19:43:17.765057,19.966129432217727
3133,46,suburb,118.852516,32.4129,1900-01-01 19:43:17.787510,18.28055810330953
3134,33,suburb,118.56499,32.128439,1900-01-01 19:43:25.686075,17.47066470399684
3135,26,suburb,118.417391,32.085043,1900-01-01 19:43:31.097091,12.01820404660912
3136,36,centre,118.853119,32.118316,1900-01-01 19:43:54.881176,14.518468315175905
3137,15,centre,118.803112,31.922649,1900-01-01 19:43:58.053238,18.190517657862706
3138,32,suburb,119.029512,32.0332,1900-01-01 19:44:04.269458,17.673881686428224
3139,7,suburb,118.548448,31.79235,1900-01-01 19:44:37.612969,17.573401366239352
3140,21,suburb,118.592016,31.994881,1900-01-01 19:44:39.628436,18.82878415861076
3141,33,suburb,118.557643,32.1401309,1900-01-01 19:44:49.112446,12.196645130980404
3142,44,suburb,118.83228,32.339818,1900-01-01 19:45:05.879002,13.458647563341977
3143,31,suburb,118.942266,32.063633,1900-01-01 19:45:30.627510,16.946186119788745
3144,36,centre,118.833262,32.143679,1900-01-01 19:45:39.017053,13.463276500858449
3145,39,centre,118.688696,32.203268,1900-01-01 19:46:03.283465,15.830706027877518
3146,20,suburb,118.51577,31.963035,1900-01-01 19:46:08.584242,19.9355855753028
3147,31,suburb,118.952368,32.087233,1900-01-01 19:46:40.729441,11.4154897217739
3148,10,centre,118.82069,31.845138,1900-01-01 19:46:51.810731,11.518382738615754
3149,26,suburb,118.433185,32.033156,1900-01-01 19:47:09.493223,15.668995383859755
